p,VI,type,num_edge_error,num_edge,edge_error_rate,num_ans_error,ans_error_rate,num_ans
0.8,0.0,I_5,1443,15160,0.09518469656992085,678,0.4472295514511873,1516
0.8,0.0,I_6,1120,15165,0.07385426969996703,448,0.4431256181998022,1011
0.8,0.19497333634126043,I_2,3602,15154,0.23769301834499143,3602,0.23769301834499143,15154
0.8,0.0,I_3,2651,15156,0.17491422538928478,1843,0.364806017418844,5052
0.8,0.0,I_4,2054,15156,0.1355238849300607,1113,0.44061757719714967,2526
0.8,0.026713901718178123,I_5,1535,15160,0.1012532981530343,690,0.4551451187335092,1516
0.8,0.05339817358724391,I_6,1114,15165,0.07345862182657435,450,0.44510385756676557,1011
0.8500000000000001,0.05339817358724391,I_2,3290,15154,0.2171043948792398,3290,0.2171043948792398,15154
0.8500000000000001,0.0,I_3,2276,15156,0.15017154922143044,1630,0.32264449722882027,5052
0.8500000000000001,0.0,I_4,1482,15156,0.09778305621536025,865,0.3424386381631037,2526
0.8500000000000001,0.026713901718178123,I_5,1120,15160,0.07387862796833773,556,0.36675461741424803,1516
0.8500000000000001,0.0,I_6,775,15165,0.0511045169798879,339,0.3353115727002967,1011
0.8500000000000001,0.026713901718178123,I_2,3148,15154,0.20773393163521184,3148,0.20773393163521184,15154
0.8500000000000001,0.0,I_3,2222,15156,0.14660860385325944,1597,0.3161124307205067,5052
0.8500000000000001,0.0,I_4,1516,15156,0.10002639218791237,857,0.33927157561361837,2526
0.8500000000000001,0.0,I_5,1075,15160,0.07091029023746702,548,0.36147757255936674,1516
0.8500000000000001,0.0,I_6,831,15165,0.05479723046488625,377,0.37289812067260136,1011
0.8500000000000001,0.17780395787959022,I_2,3287,15154,0.21690642734591528,3287,0.21690642734591528,15154
0.8500000000000001,0.053412988511800076,I_3,2231,15156,0.14720242808128794,1609,0.31848772763262073,5052
0.8500000000000001,0.0,I_4,1541,15156,0.101675903932436,893,0.35352335708630245,2526
0.8500000000000001,0.0,I_5,1175,15160,0.0775065963060686,575,0.379287598944591,1516
0.8500000000000001,0.0,I_6,773,15165,0.05097263435542367,354,0.35014836795252224,1011
0.8500000000000001,0.0,I_2,3291,15154,0.21717038405701464,3291,0.21717038405701464,15154
0.8500000000000001,0.0,I_3,2264,15156,0.14937978358405912,1637,0.3240300870942201,5052
0.8500000000000001,0.026713901718178123,I_4,1561,15156,0.1029955133280549,885,0.3503562945368171,2526
0.8500000000000001,0.0,I_5,1073,15160,0.07077836411609499,533,0.35158311345646437,1516
0.8500000000000001,0.0,I_6,742,15165,0.048928453676228154,366,0.3620178041543027,1011
